id,yield
17461,7193.82366461347
17462,5363.457723393365
17463,6936.383739978064
17464,5406.548701751654
17465,4116.584525307848
17466,6348.424461262261
17467,7020.339973766538
17468,5808.436455230443
17469,5809.2984050505875
17470,8336.115155095364
17471,5032.773572567985
17472,4045.5263100059947
17473,5485.787364332451
17474,7601.972192372346
17475,5610.966292584503
17476,6117.1843212106105
17477,7222.103869335771
17478,5926.5129499151535
17479,3347.3045901858677
17480,8119.326600986222
17481,5713.61028029026
17482,5638.879311359784
17483,7316.659151387159
17484,6578.945811355259
17485,6559.139100626106
17486,6536.8577067489605
17487,6396.88895313286
17488,5063.994303618299
17489,5322.248742824782
17490,6536.098380369535
17491,6793.893423069913
17492,6149.478292045252
17493,4972.224912014579
17494,6484.241858966994
17495,6078.393624279724
17496,6840.40388781588
17497,5608.428620013508
17498,7779.039177435618
17499,6882.010198801354
17500,7175.5296950459
17501,5500.933167683541
17502,6176.284520134937
17503,6681.0679531795395
17504,8501.246853502902
17505,5738.695027290172
17506,6319.390599162935
17507,4036.11321214475
17508,7040.681117256553
17509,3092.599351531285
17510,4446.338632638712
17511,6810.720054226567
17512,5410.229048255265
17513,4886.647604017855
17514,4983.286710411253
17515,3598.1860723313202
17516,6075.212618326075
17517,3714.745289168067
17518,7107.698412547505
17519,6590.15413388193
17520,4378.090614509469
17521,4625.510920382696
17522,7839.616650884558
17523,6166.501298010957
17524,5041.14544545322
17525,6661.857868196039
17526,6225.997677921046
17527,6758.668358314541
17528,7214.092021233515
17529,6521.886340945598
17530,4347.8467762888395
17531,6106.885146752111
17532,6338.9453504748935
17533,5842.899715931211
17534,6394.673482597697
17535,6891.631958522527
17536,5865.258980208659
17537,4410.472771989083
17538,8019.566007216819
17539,4433.484646800352
17540,6252.772165354607
17541,5830.798848329758
17542,4136.010248900914
17543,5547.507317569004
17544,6059.997703524689
17545,6424.117175257303
17546,7131.20870231687
17547,5606.001893249848
17548,5666.175920483072
17549,5764.421378432301
17550,3661.8458967837687
17551,5063.820125635633
17552,5901.817596373799
17553,8452.661516131295
17554,6115.16749726102
17555,5386.470653209661
17556,3694.590279469382
17557,6351.850825556041
17558,6504.899793837141
17559,5617.128459574978
17560,4714.0396252519695
17561,4581.727036316884
17562,5542.207424431592
17563,6382.370356655867
17564,5173.340203255773
17565,7929.144540363623
17566,5592.3008810881365
17567,5830.495461265011
17568,6266.395035783089
17569,7933.908628094372
17570,5530.938734908838
17571,5196.984301877666
17572,4981.368406984635
17573,6083.16572914407
17574,6219.588274762649
17575,5632.067048234554
17576,4468.0270952288265
17577,5800.928067404706
17578,6180.317036488972
17579,5395.739102931124
17580,6200.878509109371
17581,5428.693890475897
17582,6803.930058407727
17583,4633.558357142191
17584,6105.4292619712505
17585,6441.029877297522
17586,6724.942632154787
17587,7323.444845167076
17588,5028.248611441062
17589,8259.104426098625
17590,5876.095632242834
17591,5540.289877283863
17592,8021.184478843214
17593,8138.2588970819415
17594,3641.809580287935
17595,5066.022881328514
17596,7164.606363683737
17597,8396.320101888074
17598,6880.847224624049
17599,7062.697694023844
17600,5472.610553750255
17601,4205.107273132495
17602,7170.5260324248575
17603,5787.735909467976
17604,5698.153478543872
17605,4284.53525398047
17606,5606.893513714729
17607,5635.562525077885
17608,6181.182227961863
17609,5176.592116244443
17610,5124.17063782515
17611,6063.900000373325
17612,6639.62322779674
17613,7677.494096428747
17614,7141.169392572112
17615,6832.50378664358
17616,4373.046069486529
17617,7009.214581457379
17618,4387.065299277558
17619,7049.157740334305
17620,7617.321657002689
17621,3391.0322968789014
17622,6662.465021610736
17623,6361.770551651967
17624,5091.642497565914
17625,6466.755620483231
17626,5888.169169992513
17627,6008.172523658812
17628,6816.157591793597
17629,5675.832966088854
17630,6224.786274840134
17631,6196.012511499323
17632,6176.274400758137
17633,5519.973356614399
17634,6299.424952249364
17635,5361.018004682464
17636,5256.719676399879
17637,7175.792988389212
17638,5255.0032407994695
17639,5138.575000374144
17640,4243.935258753259
17641,7368.205952371054
17642,5391.411677388507
17643,6155.588239710349
17644,7834.351494851297
17645,6209.4971167095155
17646,7758.2058808666425
17647,7372.895300133061
17648,6494.780819336762
17649,4535.35626441586
17650,4895.668530675647
17651,5784.714100053112
17652,3126.874052526091
17653,7016.608416493675
17654,8027.6040582502155
17655,6540.095488616806
17656,6501.119330633967
17657,4570.504691938728
17658,5078.7248866995005
17659,5325.132582179351
17660,6776.351775151439
17661,7073.128058840661
17662,5404.327842014991
17663,3406.4481911954554
17664,1850.5329149491677
17665,4113.417103683887
17666,5860.215017749683
17667,5303.353802449248
17668,7437.014085894278
17669,5804.22991141868
17670,3354.129754284835
17671,5060.276195193291
17672,5254.359680026717
17673,7462.937219650654
17674,5802.63450702021
17675,4436.171371862895
17676,6696.967437198671
17677,6665.628685143149
17678,7643.297534314366
17679,5904.072495730092
17680,6551.7885289432015
17681,4308.6912371997205
17682,4707.927337193118
17683,5427.50040656523
17684,6089.990785004678
17685,7169.061952075323
17686,5288.374725021525
17687,6155.213761647883
17688,6791.654636143586
17689,8216.021911967828
17690,7125.894187199157
17691,3154.746888168419
17692,5181.563394321306
17693,4556.357918301044
17694,6008.813182874279
17695,4662.1895606279095
17696,8186.6079126226705
17697,7490.955546432497
17698,3392.8686911051827
17699,6338.353893913493
17700,5053.4149401584045
17701,4281.9748354836265
17702,4501.991254777045
17703,7301.751422921616
17704,5666.9276031183745
17705,4466.255788366931
17706,6207.276370306163
17707,5941.578412865975
17708,4236.022073932662
17709,6133.496506709238
17710,4693.202814416145
17711,6901.154510879978
17712,6348.135819058328
17713,7083.806085029346
17714,5971.921174352046
17715,7034.062177057344
17716,6671.741581974657
17717,6084.260331027757
17718,6453.700098994766
17719,7809.602685023228
17720,7301.299775102316
17721,5955.1372176499735
17722,7579.002933605438
17723,4485.559498120434
17724,6147.9084912926355
17725,6920.483909184915
17726,6272.9410768419375
17727,5974.860550091327
17728,6571.2838745303625
17729,6629.382851773706
17730,7802.260607344611
17731,3770.1244698181927
17732,7553.773536403649
17733,7131.971875736983
17734,4191.1035865871745
17735,6882.723020352868
17736,6953.099459317993
17737,6076.194985196763
17738,7041.171338733357
17739,6497.07420026217
17740,6781.582066105355
17741,6864.670269264681
17742,6950.048164904751
17743,6635.834585255573
17744,7277.389938776523
17745,4233.23633656191
17746,5305.055966035145
17747,5354.786299753858
17748,5263.951686655293
17749,4225.479542689705
17750,7136.670724798338
17751,6919.138461281873
17752,4325.1643217439705
17753,5580.738719764228
17754,6853.62334151221
17755,6550.451313396586
17756,6657.3133902282325
17757,4925.2232276506165
17758,7344.903106806067
17759,6533.756623185183
17760,5662.846440545481
17761,7410.769558632528
17762,6850.701909323057
17763,6778.436395905655
17764,4708.3838587978735
17765,7875.708628616438
17766,5841.407015097464
17767,7750.951781731354
17768,6237.896964546371
17769,6249.221350347521
17770,5697.627136388164
17771,6769.520421988226
17772,6562.617263750433
17773,5357.848660008132
17774,6828.617586790577
17775,7871.201344060788
17776,5915.353290782123
17777,7273.026616326142
17778,4484.071713849557
17779,5958.101010189721
17780,6427.809506684993
17781,7357.0982023567685
17782,7683.178307030887
17783,7221.895638455882
17784,5810.438105120082
17785,6764.754753498875
17786,7146.308438532944
17787,5031.02588907795
17788,7555.484706120298
17789,7174.4775394538065
17790,4172.164425538973
17791,7527.141056730596
17792,4099.11372120813
17793,8205.458720361274
17794,5588.638307333022
17795,5637.409347468369
17796,7762.272610403628
17797,6581.48420851361
17798,7659.0129361017025
17799,6137.722144701573
17800,6546.698654169602
17801,4840.8150839677855
17802,7192.608974026034
17803,3967.0055438403697
17804,2659.0940863034143
17805,7031.914150825035
17806,3924.5906788902703
17807,6818.869205728173
17808,5387.53818070131
17809,6567.166690816837
17810,6551.691723666749
17811,6782.634083923724
17812,5082.191863090222
17813,5338.075773341601
17814,5534.7981678784745
17815,4874.205764360815
17816,7954.150026870553
17817,6584.910179843918
17818,6963.12787697956
17819,7362.7665100113645
17820,7679.384397649341
17821,5286.3858894390805
17822,6539.1617031295855
17823,5749.695140193503
17824,7164.4986741444245
17825,5852.880131194821
17826,6139.562679231336
17827,5243.067023282691
17828,6528.912583095681
17829,5112.369584675373
17830,6636.951013394219
17831,6147.04786624077
17832,5758.242162779131
17833,7264.807635208845
17834,5135.226047494205
17835,7002.621997422177
17836,7689.891039300555
17837,6520.485354699114
17838,7493.136398179811
17839,4210.417433877352
17840,6218.198194648744
17841,6809.4865580465585
17842,5828.625811663522
17843,6212.133559207365
17844,5798.378909840669
17845,7322.2160028202925
17846,7570.290079351484
17847,5179.581499459497
17848,4655.620080090031
17849,5543.920013099843
17850,6229.968773173578
17851,7943.3374456691745
17852,7405.201828923573
17853,7230.891905763057
17854,6005.878707947406
17855,7524.232264539776
17856,4341.571637776076
17857,6893.801060420783
17858,4260.209939970574
17859,6583.577093974819
17860,5302.838378839655
17861,7056.445601953361
17862,4307.757503539466
17863,7849.107063655116
17864,4953.135823959027
17865,7219.694105293662
17866,5659.579872645961
17867,7873.607356872639
17868,7706.076993852137
17869,5431.313247109418
17870,5548.7217479648025
17871,5224.829916717628
17872,6116.736811727469
17873,7735.396872496511
17874,3667.9183079305058
17875,1976.090477850681
17876,6719.034299283479
17877,5751.387612384655
17878,6317.127215288633
17879,7551.777726365344
17880,5280.709321947916
17881,5699.912134077002
17882,7179.644983966287
17883,6912.716940896263
17884,6973.1954850153925
17885,5701.421682122718
17886,6565.956074583413
17887,8152.593477071061
17888,5896.526788226361
17889,6386.253121760123
17890,6727.145892269605
17891,6599.963871785645
17892,5848.960850382246
17893,5949.101787373503
17894,6618.295005106633
17895,6784.665177134635
17896,5988.5756811909305
17897,4394.18999252399
17898,6171.856094190324
17899,4414.0076600204375
17900,6300.5117728118075
17901,7233.711399719437
17902,6937.8889049038635
17903,5664.099594793917
17904,4641.440587120363
17905,6543.246733202408
17906,7134.113555233367
17907,4401.00588895462
17908,7182.695591945738
17909,7566.9032582437885
17910,5565.9388960670585
17911,7322.624794688194
17912,5716.753061709866
17913,5108.437704192089
17914,5864.737077371237
17915,5914.49222578906
17916,6412.614442937844
17917,6354.341681486687
17918,5330.582591891517
17919,3559.643168335082
17920,7495.176850491427
17921,4398.622786453167
17922,5442.672395564313
17923,7690.497720287967
17924,7278.259635575983
17925,4162.152927395024
17926,6760.16936431955
17927,6475.1224017307095
17928,5735.686178054082
17929,6647.354871182618
17930,4396.77474384723
17931,6855.084257855444
17932,4452.888604788142
17933,7342.436149753421
17934,7574.549885280121
17935,7594.145988894636
17936,6651.5477648270335
17937,6123.39561618307
17938,5906.280855711726
17939,2893.8036634931686
17940,5494.020759960995
17941,7192.464749202894
17942,5433.551666531388
17943,5346.22420919622
17944,3112.606080108706
17945,3084.575576710321
17946,4169.014036681187
17947,5639.42819449795
17948,7659.460433530343
17949,7569.4446423811205
17950,5536.001997275755
17951,8242.575890799524
17952,5106.7616234831185
17953,6915.865353611591
17954,6593.395080498497
17955,5543.037422519072
17956,6947.398158342764
17957,5368.971877883929
17958,5669.406809550115
17959,5969.771224054407
17960,5774.860916733709
17961,4589.564488651039
17962,7162.021387963667
17963,7244.90076009587
17964,5342.931844272848
17965,6655.795780165674
17966,4110.58087616698
17967,7827.681616006415
17968,6325.074550516934
17969,5652.26448758272
17970,6830.567415899011
17971,7599.077953151938
17972,6039.261096911613
17973,4475.604030318563
17974,5160.673616898449
17975,4018.464705445086
17976,6539.413135167137
17977,7790.765623746131
17978,5371.934515523806
17979,5086.858636699048
17980,4802.144939255219
17981,6207.367144339571
17982,5727.804350160511
17983,4273.141011205225
17984,7572.31924419592
17985,7045.712053949106
17986,6297.355373178771
17987,6185.799609820397
17988,5170.443989710691
17989,5187.11932326331
17990,5999.4877015536
17991,4596.053432936688
17992,6534.6157103243595
17993,5619.013638686095
17994,6858.250542423762
17995,6667.852198145543
17996,4460.678617437686
17997,5808.735207673177
17998,7273.662766335952
17999,3950.141877547656
18000,6846.862325028889
18001,4211.883861431754
18002,3386.175745300634
18003,6808.56018025484
18004,4131.772635394191
18005,8335.372573859147
18006,5771.784659681642
18007,3063.6991332056296
18008,4557.25362128969
18009,7247.92771416795
18010,4307.7548918169805
18011,3516.8525863546583
18012,3497.6793720036458
18013,6776.8192200518215
18014,7418.340829141402
18015,4148.018955374773
18016,6544.251681901318
18017,7849.825443192292
18018,4735.673330653415
18019,4644.744547951253
18020,5796.070227554046
18021,3942.1777077010347
18022,6251.003406640804
18023,7048.3444183858755
18024,5275.003917282045
18025,5255.997985258851
18026,5705.634739578416
18027,7159.345616867
18028,4338.99312941501
18029,6478.22605935335
18030,7268.986050198395
18031,7569.211320724919
18032,5568.761314366832
18033,6441.130039899269
18034,5433.637404848432
18035,6930.386544839677
18036,7834.26614761647
18037,7856.307899165751
18038,6808.907924225435
18039,6542.073016067532
18040,6529.851811091268
18041,7144.480180531946
18042,6338.355742017107
18043,5642.614794847208
18044,5654.822884216657
18045,4533.904746074237
18046,5340.158309313924
18047,3929.0556054259578
18048,5715.69372873805
18049,5633.926386685825
18050,4099.063192136597
18051,6670.73106871608
18052,5058.581994260596
18053,4908.3143983845375
18054,5483.124098205346
18055,7907.720041900602
18056,6022.70766877974
18057,6152.187918826397
18058,5438.713421705954
18059,6880.149708942896
18060,3727.9802486863773
18061,6593.958874326426
18062,5220.843365753585
18063,6529.794592087717
18064,7864.865940389967
18065,7661.080755430636
18066,7097.214350852746
18067,3205.6090356300965
18068,5937.571810897337
18069,7399.912470280031
18070,5765.5766772810675
18071,7004.93771091173
18072,5681.79636198814
18073,6051.672282296533
18074,4965.156962436475
18075,6696.157882976544
18076,4255.005090197767
18077,6051.579734118317
18078,5262.366413704519
18079,8206.591755831845
18080,6782.641245167413
18081,3960.543383341681
18082,7859.145453518464
18083,5062.563610904461
18084,8258.767789819187
18085,4239.283601800701
18086,4011.497738460066
18087,8263.202903787504
18088,4474.031600969927
18089,7077.976963045405
18090,5009.468808927151
18091,7258.945535509447
18092,6926.035265433674
18093,4810.428117165911
18094,3684.710720385936
18095,3579.0680011381028
18096,3988.055595822895
18097,4858.976662916635
18098,6310.815383831694
18099,7797.063864762653
18100,5225.682974949146
18101,6032.486878023087
18102,6956.233262665859
18103,3569.8208435891647
18104,7942.51859500104
18105,5409.554387641867
18106,7077.539585894243
18107,5358.188031005069
18108,6054.347027583406
18109,5223.219469932697
18110,6419.600760346757
18111,6801.223226290347
18112,7262.541123448813
18113,4440.082313717638
18114,7902.193031005465
18115,4557.584218608961
18116,7852.387649481017
18117,5220.395369192867
18118,7634.147826388184
18119,5597.613773209986
18120,5626.595386383677
18121,6657.593586404317
18122,4732.596686495567
18123,7351.622535570883
18124,6104.992729119576
18125,5934.424628463383
18126,4950.417056658788
18127,4814.628549268706
18128,6711.017179776935
18129,3713.9492199576453
18130,5018.932981264656
18131,7802.265818062986
18132,7534.541168066253
18133,5449.161100328651
18134,6588.072980042529
18135,6701.030130894091
18136,7506.3426257928
18137,5345.91310367335
18138,3467.646060564204
18139,6484.02218262155
18140,5088.550942191235
18141,6741.709108987616
18142,7381.886859517317
18143,4733.932969085118
18144,6316.307128419123
18145,6550.265321291565
18146,5415.034446943271
18147,6256.072633826472
18148,5104.5166532993535
18149,6228.218199510055
18150,7418.69372110153
18151,4882.242317343508
18152,6541.657691106596
18153,6875.056610213817
18154,4092.9857332286683
18155,7694.2371200619655
18156,7061.034282129354
18157,5057.784392400362
18158,5659.981125361888
18159,6675.398350102578
18160,7722.141198259202
18161,6417.151498089792
18162,6363.731261798093
18163,4855.5291261842485
18164,6857.118962063912
18165,4005.840287099929
18166,4491.6147875052775
18167,7550.824924917581
18168,8099.981092605411
18169,5688.933233949788
18170,5638.0657528411175
18171,7377.109856864847
18172,6113.786015397583
18173,4214.574716693929
18174,7918.2759587041055
18175,5510.596740308516
18176,7503.288404675561
18177,7888.844911722663
18178,5716.017118369737
18179,5857.295144906948
18180,8076.573228019959
18181,7440.129495034029
18182,7244.446349917582
18183,6050.072370780454
18184,7095.788753468483
18185,7233.516328037358
18186,3525.698851696401
18187,7839.267053193647
18188,6244.837974261963
18189,5477.587281114311
18190,3366.3957580474344
18191,6678.626781463923
18192,6269.633108208867
18193,4700.179740771746
18194,8001.865712262019
18195,5682.90058491046
18196,6226.023501219235
18197,6248.18373952314
18198,6278.873908842624
18199,7771.945749945809
18200,7984.322974436458
18201,5653.499638856942
18202,5533.287551338001
18203,8181.5117486736035
18204,5130.8748635375405
18205,3450.7990824752787
18206,7939.589580421663
18207,7032.923413686164
18208,6870.632937015853
18209,6217.806065588886
18210,6253.195545984383
18211,5994.633105539495
18212,4523.414986086173
18213,4743.208979721068
18214,6692.003363676294
18215,4318.691504079961
18216,5689.165187482873
18217,7140.891045508008
18218,6113.843811148876
18219,6105.622705001736
18220,3687.8115892791175
18221,7910.28779271987
18222,6128.349602958033
18223,4717.962718650524
18224,6955.317113062885
18225,5251.95025532788
18226,6217.9185544752
18227,4496.780101864411
18228,5394.727491135087
18229,5663.113547651646
18230,6559.095405200601
18231,5937.550227332507
18232,4172.39866202232
18233,7423.048358873473
18234,7251.3570778155445
18235,5188.01009262557
18236,7191.528545407216
18237,3410.9439779493705
18238,5498.54611072656
18239,5562.550013879059
18240,5735.566657791396
18241,4684.957685473773
18242,6347.951968373492
18243,4281.040744390233
18244,5336.322113964111
18245,5012.863228788914
18246,6867.89226340678
18247,4374.864413172758
18248,5236.849818767221
18249,4875.596490474974
18250,6956.942500944236
18251,6342.98496031347
18252,6969.313676144868
18253,6914.869230994812
18254,4111.922980437066
18255,8139.289234419632
18256,6534.93216427546
18257,7493.549126528147
18258,6604.188288192652
18259,7169.9743294933705
18260,7245.401035800949
18261,5374.812834101898
18262,5237.599515955132
18263,6838.572818664463
18264,4894.373480940647
18265,4919.214830223051
18266,4577.869045420949
18267,6287.480319752463
18268,7114.325623667968
18269,7970.902164029625
18270,5374.507042941305
18271,6059.9286591006585
18272,5628.728987641714
18273,6467.6279217748215
18274,5453.9510693216625
18275,6930.5726895735515
18276,4155.83803775947
18277,7064.517106560996
18278,7493.75450461308
18279,7175.040068432221
18280,5913.156418255606
18281,4145.391638338845
18282,8150.294400516517
18283,7820.37822326732
18284,5336.368967614304
18285,6759.3477683455185
18286,7992.791809673092
18287,6219.113345595899
18288,7505.880385903716
18289,7711.559975036853
18290,7593.656871251103
18291,4848.11953807993
18292,8177.204482383142
18293,7031.5401961796115
18294,6145.787115925173
18295,4478.562616456491
18296,6346.298763528293
18297,6868.763752274819
18298,6950.48971629384
18299,3811.3271079772258
18300,7284.3364117323745
18301,5147.642245783266
18302,5832.606752525151
18303,5299.286220944412
18304,6950.827093864912
18305,5704.138544841176
18306,6200.588090410427
18307,3251.3862173911057
18308,5354.868707116104
18309,4681.049082859101
18310,4983.737634685668
18311,7703.281481244756
18312,5308.525299505869
18313,6283.810452815924
18314,6632.780657018997
18315,7561.262088031082
18316,4559.369413174988
18317,6198.977974860252
18318,8229.800781880005
18319,4679.512128877077
18320,6946.775099132236
18321,5162.19347802166
18322,6841.387969870866
18323,5553.173130379942
18324,7442.5710501677
18325,5300.024569193636
18326,7273.683952541851
18327,7852.260232903556
18328,8220.064288618738
18329,4636.054543263688
18330,5689.411370605994
18331,3758.663147780453
18332,7081.846513889717
18333,5162.284573432042
18334,7144.448835822894
18335,4718.105543940812
18336,7309.063225187312
18337,7385.020794800561
18338,5731.306194398601
18339,3026.862350367943
18340,5133.717254030074
18341,5934.362981368995
18342,5803.25534252959
18343,3305.866214263211
18344,7118.825215608393
18345,4427.73448583784
18346,6066.331935414687
18347,3863.9823970208163
18348,6179.02077971406
18349,6053.6575067839085
18350,7250.875011088754
18351,7305.030403632652
18352,7868.10235728822
18353,5819.240456825232
18354,4588.584469325324
18355,4138.668010771948
18356,5764.357669134635
18357,5796.658966778954
18358,5603.797090416396
18359,6656.723739173935
18360,4013.930722634789
18361,3677.589503670739
18362,4512.527526556685
18363,5688.794600454346
18364,6232.258945952313
18365,7129.945093504895
18366,5544.050271884113
18367,5752.955691485084
18368,7224.976844861418
18369,5357.07503712566
18370,5542.127790767126
18371,5982.571500869313
18372,7970.066236631303
18373,7165.1622799070265
18374,5316.142480711508
18375,6971.919202305524
18376,4339.800996835545
18377,6937.62237067581
18378,5180.9767926747145
18379,7201.305496026922
18380,5940.279975181559
18381,6404.799728899268
18382,6169.123987281614
18383,7122.876167692697
18384,6964.275233755814
18385,5299.4541138310815
18386,5247.659257943804
18387,3865.7794200063436
18388,6593.147611373575
18389,4885.53300084608
18390,6232.2540320413555
18391,5920.345889679279
18392,5182.620835572217
18393,7298.968156587727
18394,5616.8902342628135
18395,3160.160703855827
18396,4489.4382038138665
18397,3983.660476291051
18398,4386.817971138766
18399,6232.155415548729
18400,6551.203914230203
18401,3904.839501087693
18402,5766.839731449694
18403,5331.663525676864
18404,8039.831724968475
18405,5188.932600038884
18406,7924.2719683243795
18407,6539.579073443068
18408,6467.008547967029
18409,5759.695802259568
18410,7018.144564847258
18411,6443.205463433134
18412,7239.598372506285
18413,6154.383104966439
18414,7433.5273519085185
18415,7449.44509525473
18416,7321.423780511459
18417,4906.80126990562
18418,5665.778601919099
18419,5748.067030692717
18420,6857.747561581836
18421,6135.320704696276
18422,6781.62939940961
18423,6195.062025087245
18424,4321.758888431374
18425,6645.466962821356
18426,6745.3051105400555
18427,7359.223377375241
18428,6560.91888547065
18429,6843.941511014462
18430,6815.896160557307
18431,5504.813950456361
18432,5398.851916835374
18433,6827.369160686095
18434,5333.477334259334
18435,6374.422062693995
18436,5881.231299308944
18437,5773.836964124466
18438,5776.186083639486
18439,5604.08531669172
18440,6229.007869486449
18441,5491.173893129159
18442,6968.1067347635335
18443,6394.310734115864
18444,7055.522842667362
18445,4715.924803446718
18446,4601.176918819022
18447,6566.585013020498
18448,6396.516882172131
18449,7578.283311399597
18450,7996.892559269618
18451,7805.349179268556
18452,6442.385917305883
18453,8212.182733624739
18454,7262.84450160835
18455,4165.454668894452
18456,5352.685338655054
18457,4734.005933946478
18458,6960.436095671526
18459,6383.254854118495
18460,7264.18272484587
18461,7123.404910262887
18462,4117.8772309646265
18463,7282.093149545877
18464,4519.7645900365615
18465,5381.90591621894
18466,5460.1907064162615
18467,4952.475112931281
18468,5601.385182734615
18469,4061.5210814515503
18470,6187.824918747621
18471,6944.1335501742105
18472,5952.628918919099
18473,5328.455392272826
18474,4045.2798418478624
18475,4426.77019366827
18476,5602.968635243526
18477,4298.620716289333
18478,6324.750378782934
18479,7440.569261091538
18480,7775.8167843186475
18481,5035.5244419923365
18482,5011.278808370114
18483,6828.408082512253
18484,6787.181018519732
18485,5001.086134926725
18486,6475.6271762465385
18487,6741.196418780984
18488,5590.7181726320205
18489,5577.369000672122
18490,7702.76420168131
18491,5736.120959653046
18492,7336.446201479739
18493,6719.2836431110445
18494,5725.501372354356
18495,5900.2805023511655
18496,7276.929019006286
18497,6655.227803690184
18498,3733.737020770848
18499,4397.428388239483
18500,7182.933535720247
18501,6914.493267340798
18502,5868.984059723079
18503,3754.9945784994607
18504,5790.14647416725
18505,5960.310104688606
18506,5374.445540901173
18507,6124.356142511322
18508,5592.771521496684
18509,5057.88086172403
18510,5201.737329155854
18511,4918.473324584504
18512,7529.456011276596
18513,7768.10977049688
18514,5261.110891629919
18515,6406.418459382627
18516,3645.173051684402
18517,7166.647302944833
18518,7026.619026910858
18519,6426.033046148503
18520,4883.660439805122
18521,8300.123978903503
18522,6677.918395131344
18523,6666.807881554418
18524,6940.663458060352
18525,5725.993008715543
18526,5721.755216360472
18527,4346.578480370867
18528,4426.39952694315
18529,4274.586109366244
18530,4436.682889596952
18531,5754.877610023323
18532,7144.469388362051
18533,6898.929446270753
18534,6447.179079357749
18535,6361.703412448041
18536,3371.0256457945898
18537,5942.465089633362
18538,7168.337357751003
18539,6029.920442491776
18540,8030.163626557565
18541,5005.615794242025
18542,6477.397724962972
18543,5656.243258762437
18544,7337.698523725774
18545,5692.390574381339
18546,6354.617956947907
18547,5436.111856971354
18548,6154.488906740775
18549,7954.150026870553
18550,5452.700261657311
18551,4841.328126720384
18552,6683.460614174086
18553,5709.893205764672
18554,6408.147251998484
18555,8102.593579093171
18556,6028.7359377912535
18557,7571.120870187542
18558,6514.219990632247
18559,6196.311469534792
18560,4101.456789133921
18561,6345.903979874586
18562,6279.353211424768
18563,5823.777895382161
18564,7527.317538554062
18565,8067.548365009128
18566,6128.52012914527
18567,8008.54504057158
18568,3444.3624588795774
18569,5898.55718619869
18570,5952.549642642305
18571,6523.112164220518
18572,5751.915587018102
18573,5068.199170405771
18574,7739.18084945177
18575,7287.388312344507
18576,7337.530679938816
18577,7287.243833417539
18578,6566.060670815423
18579,5121.844820230623
18580,6395.690110262572
18581,6921.486533641402
18582,4792.923246388466
18583,6599.897299269678
18584,5210.509728318056
18585,5613.170839233215
18586,6826.473511620945
18587,5451.6858061656585
18588,6241.510939803104
18589,6116.158541308487
18590,6489.036869686561
18591,7064.652029084578
18592,6435.280086738832
18593,6621.302711394116
18594,4862.618655915443
18595,7799.586042840796
18596,7662.559164628168
18597,6319.0974335843
18598,7443.99465009125
18599,6688.874376719488
18600,4420.643348828678
18601,6927.890195212698
18602,5465.720158200193
18603,6424.074044324443
18604,5960.2514622889985
18605,4443.520359719356
18606,7146.677253023356
18607,7395.038821038466
18608,7133.769702507694
18609,8115.374700380942
18610,5539.738726297333
18611,4574.043645804659
18612,5339.970845959815
18613,4467.232505686146
18614,6937.2001552182255
18615,5117.27695560073
18616,4516.321552302298
18617,5778.745328409394
18618,6271.652930117542
18619,5415.104233552287
18620,6391.855867701165
18621,3980.8564922897804
18622,3524.7152167517543
18623,6242.10295950256
18624,5973.290288260891
18625,4372.498945377418
18626,7469.128603904997
18627,7661.8826396983295
18628,6024.376501121337
18629,7377.538509291482
18630,6909.263106495637
18631,5395.259768102215
18632,6783.750220882623
18633,6462.176815312534
18634,5774.535371342311
18635,5795.283688407711
18636,6002.48478873059
18637,5685.461537840705
18638,4346.244502984692
18639,5896.1716715899665
18640,5874.43985956499
18641,6047.677617609264
18642,4313.4495343558565
18643,3717.7114291309235
18644,6290.344316235267
18645,5913.870156290084
18646,5892.522517979804
18647,6901.574366858018
18648,6735.062932447062
18649,9091.72876947347
18650,4341.855558782984
18651,6069.380830239442
18652,5479.68981070498
18653,5445.496054338267
18654,7172.492693073422
18655,4328.49905809207
18656,6327.586360844552
18657,5205.45043406924
18658,7350.68681296473
18659,7759.274624490341
18660,5729.92517823427
18661,6211.785616123113
18662,3196.5839818669674
18663,4657.489591441437
18664,5976.902429089865
18665,7608.981836322237
18666,7371.044921584904
18667,2568.5511132757833
18668,6899.128586124907
18669,6570.999194232829
18670,6416.42612258718
18671,6163.878613735046
18672,5346.462826770203
18673,6019.292240450803
18674,5831.78995200997
18675,6679.352970724001
18676,7453.531818587073
18677,6926.752701252989
18678,7400.669735985741
18679,6518.013729346728
18680,4019.9414170543187
18681,5910.964546564686
18682,5758.001633258702
18683,6456.381592685195
18684,5861.839817397522
18685,5749.190488864564
18686,6031.736052583312
18687,4276.557103836918
18688,5570.596021048489
18689,8024.7527513551595
18690,7490.322022851129
18691,7072.788447126217
18692,6923.306055200121
18693,4891.276434184527
18694,4331.970759250102
18695,6558.349954087546
18696,7361.792187307508
18697,4907.969252056491
18698,7667.85154518781
18699,5195.542659593168
18700,6464.898785021567
18701,8171.658203734583
18702,5584.124354707147
18703,4161.76723180288
18704,6946.074734463291
18705,7921.4272034545265
18706,6072.276443667464
18707,3323.7716194497516
18708,6741.902885818949
18709,7164.616307131606
18710,4127.69197347473
18711,6110.317169410848
18712,5280.91799538835
18713,6232.010045290259
18714,4977.336883820042
18715,3834.0335540413435
18716,6263.056808913739
18717,4760.438478972409
18718,6557.279950756425
