failure,id
0,31813
0,31814
1,31815
1,31816
0,31817
0,31818
0,31819
0,31820
1,31821
0,31822
0,31823
0,31824
0,31825
1,31826
0,31827
0,31828
1,31829
0,31830
0,31831
0,31832
0,31833
0,31834
0,31835
0,31836
0,31837
0,31838
0,31839
0,31840
1,31841
0,31842
1,31843
0,31844
0,31845
1,31846
0,31847
1,31848
0,31849
0,31850
0,31851
0,31852
1,31853
1,31854
0,31855
0,31856
1,31857
0,31858
0,31859
0,31860
0,31861
1,31862
1,31863
0,31864
1,31865
0,31866
0,31867
1,31868
0,31869
0,31870
0,31871
0,31872
0,31873
0,31874
0,31875
0,31876
1,31877
0,31878
1,31879
1,31880
1,31881
0,31882
0,31883
0,31884
1,31885
1,31886
1,31887
0,31888
0,31889
0,31890
0,31891
0,31892
0,31893
1,31894
0,31895
0,31896
0,31897
0,31898
0,31899
0,31900
1,31901
1,31902
0,31903
0,31904
0,31905
0,31906
0,31907
0,31908
0,31909
0,31910
0,31911
1,31912
0,31913
0,31914
0,31915
0,31916
0,31917
0,31918
0,31919
0,31920
0,31921
1,31922
1,31923
0,31924
1,31925
0,31926
0,31927
0,31928
0,31929
0,31930
0,31931
0,31932
0,31933
0,31934
0,31935
0,31936
0,31937
0,31938
0,31939
0,31940
1,31941
0,31942
0,31943
0,31944
1,31945
1,31946
0,31947
0,31948
1,31949
1,31950
0,31951
0,31952
0,31953
0,31954
0,31955
1,31956
0,31957
0,31958
0,31959
0,31960
0,31961
0,31962
0,31963
0,31964
1,31965
0,31966
1,31967
0,31968
0,31969
0,31970
0,31971
1,31972
1,31973
1,31974
0,31975
0,31976
0,31977
0,31978
1,31979
0,31980
0,31981
1,31982
0,31983
0,31984
0,31985
0,31986
0,31987
0,31988
0,31989
0,31990
0,31991
1,31992
1,31993
0,31994
0,31995
0,31996
0,31997
0,31998
0,31999
0,32000
1,32001
0,32002
1,32003
0,32004
1,32005
0,32006
0,32007
1,32008
1,32009
1,32010
1,32011
1,32012
0,32013
0,32014
0,32015
0,32016
0,32017
0,32018
0,32019
0,32020
0,32021
0,32022
0,32023
0,32024
1,32025
0,32026
0,32027
0,32028
1,32029
0,32030
1,32031
0,32032
0,32033
0,32034
0,32035
0,32036
0,32037
1,32038
0,32039
0,32040
0,32041
0,32042
0,32043
0,32044
0,32045
1,32046
0,32047
1,32048
0,32049
0,32050
1,32051
1,32052
1,32053
0,32054
1,32055
1,32056
0,32057
1,32058
0,32059
0,32060
1,32061
0,32062
0,32063
1,32064
0,32065
1,32066
0,32067
0,32068
0,32069
0,32070
0,32071
0,32072
0,32073
0,32074
0,32075
0,32076
0,32077
0,32078
0,32079
0,32080
0,32081
0,32082
0,32083
1,32084
0,32085
1,32086
0,32087
0,32088
0,32089
0,32090
1,32091
0,32092
0,32093
0,32094
0,32095
0,32096
0,32097
0,32098
0,32099
0,32100
0,32101
0,32102
0,32103
0,32104
0,32105
0,32106
0,32107
0,32108
0,32109
0,32110
0,32111
0,32112
0,32113
1,32114
0,32115
1,32116
0,32117
0,32118
0,32119
1,32120
0,32121
0,32122
1,32123
1,32124
0,32125
1,32126
0,32127
0,32128
0,32129
0,32130
0,32131
0,32132
0,32133
0,32134
0,32135
0,32136
0,32137
0,32138
0,32139
1,32140
0,32141
0,32142
0,32143
0,32144
0,32145
0,32146
0,32147
1,32148
0,32149
0,32150
1,32151
1,32152
0,32153
0,32154
0,32155
1,32156
0,32157
0,32158
0,32159
0,32160
0,32161
0,32162
1,32163
1,32164
0,32165
0,32166
0,32167
1,32168
0,32169
1,32170
0,32171
0,32172
0,32173
0,32174
0,32175
0,32176
0,32177
0,32178
0,32179
0,32180
0,32181
1,32182
1,32183
0,32184
0,32185
0,32186
0,32187
0,32188
0,32189
0,32190
1,32191
0,32192
1,32193
0,32194
1,32195
1,32196
1,32197
0,32198
1,32199
1,32200
0,32201
1,32202
0,32203
1,32204
0,32205
0,32206
0,32207
0,32208
0,32209
0,32210
0,32211
0,32212
0,32213
0,32214
0,32215
0,32216
1,32217
1,32218
1,32219
0,32220
0,32221
0,32222
0,32223
1,32224
0,32225
0,32226
0,32227
1,32228
0,32229
0,32230
0,32231
1,32232
0,32233
1,32234
0,32235
0,32236
1,32237
0,32238
0,32239
0,32240
1,32241
1,32242
0,32243
0,32244
0,32245
0,32246
0,32247
0,32248
0,32249
0,32250
0,32251
0,32252
0,32253
0,32254
0,32255
0,32256
0,32257
1,32258
1,32259
0,32260
0,32261
0,32262
0,32263
0,32264
0,32265
0,32266
0,32267
0,32268
0,32269
0,32270
0,32271
1,32272
1,32273
0,32274
0,32275
1,32276
0,32277
1,32278
0,32279
1,32280
1,32281
0,32282
0,32283
0,32284
0,32285
0,32286
0,32287
0,32288
0,32289
0,32290
0,32291
1,32292
0,32293
0,32294
1,32295
0,32296
0,32297
0,32298
0,32299
0,32300
0,32301
0,32302
0,32303
1,32304
1,32305
1,32306
0,32307
0,32308
0,32309
0,32310
0,32311
0,32312
1,32313
0,32314
0,32315
0,32316
0,32317
0,32318
1,32319
0,32320
0,32321
0,32322
1,32323
0,32324
1,32325
0,32326
0,32327
1,32328
1,32329
0,32330
0,32331
0,32332
1,32333
0,32334
0,32335
0,32336
1,32337
0,32338
0,32339
1,32340
1,32341
0,32342
1,32343
0,32344
0,32345
0,32346
1,32347
0,32348
0,32349
0,32350
1,32351
1,32352
0,32353
0,32354
0,32355
0,32356
0,32357
1,32358
0,32359
0,32360
0,32361
1,32362
0,32363
1,32364
1,32365
0,32366
1,32367
1,32368
0,32369
0,32370
0,32371
0,32372
1,32373
0,32374
0,32375
0,32376
0,32377
0,32378
0,32379
0,32380
0,32381
0,32382
0,32383
0,32384
0,32385
1,32386
1,32387
0,32388
1,32389
0,32390
0,32391
0,32392
0,32393
0,32394
0,32395
0,32396
0,32397
0,32398
0,32399
0,32400
1,32401
0,32402
0,32403
0,32404
0,32405
0,32406
1,32407
0,32408
0,32409
0,32410
0,32411
0,32412
0,32413
0,32414
0,32415
0,32416
1,32417
0,32418
1,32419
0,32420
1,32421
0,32422
0,32423
1,32424
1,32425
0,32426
0,32427
0,32428
0,32429
0,32430
1,32431
0,32432
1,32433
1,32434
0,32435
0,32436
0,32437
1,32438
0,32439
0,32440
0,32441
1,32442
1,32443
0,32444
0,32445
0,32446
0,32447
0,32448
0,32449
0,32450
0,32451
0,32452
1,32453
0,32454
0,32455
0,32456
0,32457
0,32458
0,32459
0,32460
0,32461
0,32462
0,32463
0,32464
0,32465
0,32466
0,32467
0,32468
0,32469
1,32470
0,32471
0,32472
0,32473
0,32474
1,32475
0,32476
0,32477
1,32478
0,32479
0,32480
0,32481
1,32482
1,32483
0,32484
1,32485
0,32486
0,32487
0,32488
0,32489
0,32490
0,32491
1,32492
0,32493
1,32494
1,32495
0,32496
0,32497
0,32498
0,32499
1,32500
0,32501
0,32502
0,32503
0,32504
0,32505
0,32506
0,32507
0,32508
0,32509
0,32510
0,32511
1,32512
0,32513
0,32514
0,32515
0,32516
1,32517
0,32518
0,32519
0,32520
0,32521
1,32522
0,32523
1,32524
0,32525
0,32526
0,32527
0,32528
0,32529
0,32530
0,32531
0,32532
1,32533
0,32534
0,32535
0,32536
0,32537
0,32538
0,32539
0,32540
0,32541
0,32542
0,32543
1,32544
0,32545
0,32546
0,32547
0,32548
1,32549
0,32550
1,32551
0,32552
0,32553
0,32554
0,32555
1,32556
1,32557
0,32558
1,32559
0,32560
0,32561
1,32562
1,32563
0,32564
1,32565
0,32566
0,32567
0,32568
1,32569
1,32570
0,32571
1,32572
0,32573
0,32574
1,32575
0,32576
0,32577
0,32578
0,32579
0,32580
0,32581
0,32582
0,32583
0,32584
0,32585
0,32586
0,32587
0,32588
0,32589
1,32590
0,32591
0,32592
0,32593
1,32594
0,32595
0,32596
0,32597
0,32598
1,32599
0,32600
0,32601
0,32602
0,32603
0,32604
0,32605
1,32606
0,32607
0,32608
1,32609
0,32610
1,32611
0,32612
0,32613
0,32614
0,32615
1,32616
1,32617
1,32618
1,32619
1,32620
0,32621
0,32622
0,32623
0,32624
0,32625
1,32626
0,32627
0,32628
1,32629
0,32630
1,32631
0,32632
0,32633
0,32634
0,32635
0,32636
0,32637
0,32638
0,32639
0,32640
0,32641
0,32642
0,32643
1,32644
0,32645
1,32646
0,32647
1,32648
0,32649
0,32650
0,32651
0,32652
0,32653
0,32654
0,32655
0,32656
0,32657
1,32658
0,32659
1,32660
1,32661
0,32662
0,32663
0,32664
1,32665
0,32666
0,32667
1,32668
0,32669
0,32670
0,32671
0,32672
0,32673
0,32674
0,32675
1,32676
1,32677
0,32678
1,32679
0,32680
0,32681
0,32682
0,32683
0,32684
0,32685
0,32686
0,32687
0,32688
0,32689
0,32690
0,32691
0,32692
0,32693
0,32694
0,32695
0,32696
0,32697
1,32698
0,32699
0,32700
0,32701
0,32702
0,32703
0,32704
0,32705
0,32706
0,32707
0,32708
0,32709
0,32710
1,32711
0,32712
0,32713
0,32714
1,32715
0,32716
0,32717
0,32718
1,32719
1,32720
0,32721
1,32722
1,32723
0,32724
0,32725
0,32726
0,32727
0,32728
1,32729
0,32730
0,32731
0,32732
1,32733
1,32734
0,32735
0,32736
0,32737
0,32738
0,32739
0,32740
0,32741
0,32742
0,32743
0,32744
0,32745
0,32746
1,32747
1,32748
0,32749
0,32750
1,32751
0,32752
0,32753
0,32754
0,32755
0,32756
0,32757
0,32758
0,32759
0,32760
0,32761
0,32762
0,32763
0,32764
1,32765
0,32766
0,32767
0,32768
0,32769
0,32770
0,32771
0,32772
1,32773
0,32774
1,32775
0,32776
0,32777
1,32778
1,32779
0,32780
0,32781
0,32782
1,32783
0,32784
0,32785
1,32786
0,32787
0,32788
1,32789
0,32790
0,32791
1,32792
0,32793
0,32794
0,32795
0,32796
1,32797
0,32798
0,32799
0,32800
0,32801
0,32802
0,32803
1,32804
0,32805
0,32806
1,32807
0,32808
0,32809
0,32810
0,32811
0,32812
1,32813
0,32814
1,32815
0,32816
0,32817
0,32818
0,32819
1,32820
0,32821
0,32822
0,32823
1,32824
0,32825
0,32826
1,32827
1,32828
0,32829
0,32830
0,32831
0,32832
0,32833
1,32834
0,32835
1,32836
1,32837
0,32838
0,32839
0,32840
1,32841
0,32842
0,32843
0,32844
0,32845
0,32846
0,32847
0,32848
1,32849
0,32850
0,32851
1,32852
0,32853
1,32854
1,32855
1,32856
0,32857
0,32858
1,32859
0,32860
0,32861
0,32862
0,32863
0,32864
0,32865
0,32866
0,32867
1,32868
0,32869
0,32870
0,32871
0,32872
0,32873
0,32874
0,32875
0,32876
0,32877
0,32878
1,32879
0,32880
0,32881
0,32882
0,32883
1,32884
0,32885
0,32886
0,32887
0,32888
0,32889
0,32890
0,32891
1,32892
0,32893
0,32894
0,32895
1,32896
0,32897
0,32898
1,32899
1,32900
0,32901
0,32902
0,32903
1,32904
0,32905
0,32906
0,32907
1,32908
0,32909
0,32910
0,32911
1,32912
1,32913
0,32914
0,32915
0,32916
0,32917
0,32918
0,32919
1,32920
0,32921
0,32922
0,32923
0,32924
0,32925
1,32926
0,32927
0,32928
0,32929
1,32930
0,32931
0,32932
0,32933
0,32934
0,32935
0,32936
0,32937
0,32938
1,32939
0,32940
0,32941
0,32942
0,32943
1,32944
0,32945
0,32946
1,32947
0,32948
0,32949
1,32950
0,32951
1,32952
0,32953
0,32954
0,32955
0,32956
1,32957
0,32958
0,32959
0,32960
0,32961
0,32962
0,32963
0,32964
0,32965
0,32966
0,32967
0,32968
0,32969
0,32970
0,32971
0,32972
1,32973
1,32974
0,32975
0,32976
0,32977
0,32978
0,32979
0,32980
0,32981
0,32982
1,32983
0,32984
0,32985
1,32986
0,32987
0,32988
0,32989
0,32990
0,32991
0,32992
0,32993
0,32994
0,32995
0,32996
0,32997
1,32998
0,32999
0,33000
0,33001
0,33002
0,33003
0,33004
0,33005
1,33006
0,33007
1,33008
0,33009
1,33010
0,33011
0,33012
0,33013
1,33014
0,33015
1,33016
0,33017
0,33018
1,33019
0,33020
1,33021
0,33022
1,33023
0,33024
0,33025
0,33026
0,33027
0,33028
0,33029
0,33030
0,33031
0,33032
1,33033
0,33034
1,33035
1,33036
1,33037
0,33038
0,33039
1,33040
0,33041
0,33042
1,33043
0,33044
0,33045
0,33046
1,33047
0,33048
0,33049
0,33050
0,33051
0,33052
1,33053
0,33054
1,33055
0,33056
0,33057
0,33058
0,33059
0,33060
1,33061
1,33062
0,33063
0,33064
0,33065
0,33066
0,33067
0,33068
0,33069
0,33070
1,33071
0,33072
1,33073
0,33074
0,33075
0,33076
0,33077
0,33078
1,33079
0,33080
0,33081
0,33082
1,33083
0,33084
0,33085
1,33086
0,33087
0,33088
0,33089
1,33090
0,33091
0,33092
0,33093
0,33094
0,33095
0,33096
0,33097
0,33098
0,33099
0,33100
0,33101
0,33102
0,33103
0,33104
0,33105
0,33106
0,33107
0,33108
0,33109
1,33110
1,33111
0,33112
1,33113
1,33114
0,33115
0,33116
0,33117
0,33118
0,33119
0,33120
0,33121
1,33122
1,33123
0,33124
0,33125
0,33126
0,33127
1,33128
0,33129
0,33130
0,33131
0,33132
1,33133
0,33134
0,33135
0,33136
0,33137
0,33138
0,33139
0,33140
0,33141
1,33142
0,33143
0,33144
1,33145
1,33146
0,33147
0,33148
0,33149
0,33150
0,33151
0,33152
0,33153
0,33154
0,33155
1,33156
0,33157
0,33158
0,33159
1,33160
0,33161
0,33162
1,33163
0,33164
1,33165
0,33166
0,33167
1,33168
0,33169
0,33170
0,33171
0,33172
0,33173
1,33174
0,33175
1,33176
1,33177
0,33178
0,33179
0,33180
0,33181
0,33182
1,33183
0,33184
0,33185
0,33186
0,33187
0,33188
0,33189
0,33190
1,33191
0,33192
0,33193
1,33194
0,33195
0,33196
1,33197
1,33198
1,33199
0,33200
1,33201
0,33202
0,33203
1,33204
0,33205
0,33206
0,33207
0,33208
0,33209
0,33210
0,33211
0,33212
0,33213
0,33214
0,33215
0,33216
0,33217
0,33218
1,33219
0,33220
1,33221
1,33222
0,33223
0,33224
0,33225
1,33226
0,33227
0,33228
0,33229
1,33230
0,33231
0,33232
0,33233
0,33234
1,33235
0,33236
1,33237
0,33238
0,33239
0,33240
1,33241
1,33242
1,33243
0,33244
0,33245
1,33246
1,33247
0,33248
0,33249
0,33250
1,33251
0,33252
0,33253
1,33254
1,33255
0,33256
0,33257
1,33258
0,33259
0,33260
0,33261
0,33262
0,33263
0,33264
1,33265
0,33266
0,33267
0,33268
0,33269
0,33270
0,33271
0,33272
0,33273
0,33274
0,33275
0,33276
0,33277
0,33278
1,33279
0,33280
0,33281
0,33282
0,33283
0,33284
0,33285
0,33286
1,33287
0,33288
0,33289
0,33290
0,33291
1,33292
1,33293
0,33294
0,33295
1,33296
0,33297
0,33298
0,33299
0,33300
0,33301
0,33302
0,33303
0,33304
1,33305
1,33306
0,33307
0,33308
0,33309
0,33310
0,33311
0,33312
0,33313
0,33314
0,33315
1,33316
0,33317
0,33318
0,33319
1,33320
1,33321
0,33322
0,33323
1,33324
0,33325
0,33326
1,33327
0,33328
0,33329
1,33330
0,33331
0,33332
1,33333
0,33334
0,33335
1,33336
0,33337
0,33338
0,33339
0,33340
0,33341
1,33342
0,33343
0,33344
1,33345
0,33346
0,33347
1,33348
0,33349
0,33350
0,33351
0,33352
0,33353
1,33354
1,33355
0,33356
1,33357
0,33358
0,33359
1,33360
0,33361
0,33362
0,33363
0,33364
0,33365
0,33366
1,33367
1,33368
0,33369
1,33370
0,33371
0,33372
0,33373
1,33374
0,33375
0,33376
0,33377
0,33378
0,33379
0,33380
0,33381
1,33382
0,33383
0,33384
0,33385
0,33386
0,33387
0,33388
0,33389
0,33390
0,33391
0,33392
0,33393
0,33394
1,33395
0,33396
0,33397
0,33398
1,33399
0,33400
1,33401
1,33402
0,33403
0,33404
0,33405
1,33406
0,33407
0,33408
0,33409
0,33410
0,33411
0,33412
0,33413
0,33414
0,33415
0,33416
1,33417
0,33418
0,33419
0,33420
0,33421
0,33422
1,33423
1,33424
1,33425
0,33426
0,33427
1,33428
0,33429
1,33430
0,33431
1,33432
0,33433
0,33434
1,33435
1,33436
0,33437
1,33438
0,33439
0,33440
0,33441
1,33442
1,33443
1,33444
1,33445
0,33446
0,33447
0,33448
0,33449
0,33450
1,33451
0,33452
0,33453
0,33454
0,33455
0,33456
0,33457
0,33458
0,33459
1,33460
0,33461
0,33462
1,33463
1,33464
0,33465
0,33466
0,33467
1,33468
0,33469
0,33470
0,33471
0,33472
1,33473
0,33474
0,33475
0,33476
0,33477
0,33478
1,33479
1,33480
1,33481
1,33482
0,33483
0,33484
0,33485
1,33486
0,33487
0,33488
1,33489
0,33490
0,33491
0,33492
0,33493
1,33494
0,33495
1,33496
0,33497
0,33498
0,33499
1,33500
0,33501
0,33502
0,33503
0,33504
1,33505
0,33506
0,33507
0,33508
1,33509
0,33510
0,33511
0,33512
0,33513
0,33514
0,33515
0,33516
1,33517
1,33518
0,33519
0,33520
0,33521
0,33522
0,33523
0,33524
0,33525
1,33526
0,33527
0,33528
0,33529
1,33530
0,33531
1,33532
0,33533
0,33534
0,33535
0,33536
0,33537
0,33538
0,33539
0,33540
0,33541
0,33542
1,33543
1,33544
0,33545
0,33546
0,33547
0,33548
0,33549
1,33550
0,33551
0,33552
0,33553
0,33554
0,33555
0,33556
0,33557
0,33558
0,33559
0,33560
0,33561
0,33562
1,33563
0,33564
1,33565
1,33566
0,33567
0,33568
0,33569
1,33570
0,33571
0,33572
0,33573
0,33574
1,33575
0,33576
0,33577
1,33578
0,33579
1,33580
0,33581
0,33582
0,33583
0,33584
0,33585
0,33586
0,33587
0,33588
0,33589
1,33590
1,33591
1,33592
0,33593
0,33594
0,33595
0,33596
1,33597
1,33598
0,33599
0,33600
0,33601
1,33602
0,33603
0,33604
0,33605
0,33606
0,33607
0,33608
0,33609
0,33610
1,33611
0,33612
1,33613
1,33614
1,33615
1,33616
0,33617
0,33618
0,33619
0,33620
0,33621
0,33622
0,33623
0,33624
0,33625
0,33626
0,33627
1,33628
0,33629
0,33630
0,33631
0,33632
0,33633
0,33634
0,33635
1,33636
0,33637
0,33638
0,33639
0,33640
0,33641
1,33642
1,33643
0,33644
1,33645
1,33646
0,33647
0,33648
0,33649
0,33650
0,33651
0,33652
0,33653
0,33654
0,33655
1,33656
1,33657
0,33658
1,33659
1,33660
0,33661
0,33662
1,33663
0,33664
0,33665
0,33666
0,33667
0,33668
1,33669
0,33670
0,33671
0,33672
1,33673
0,33674
0,33675
0,33676
0,33677
0,33678
0,33679
0,33680
0,33681
1,33682
0,33683
0,33684
1,33685
0,33686
0,33687
0,33688
0,33689
0,33690
0,33691
0,33692
0,33693
0,33694
0,33695
0,33696
1,33697
0,33698
0,33699
0,33700
1,33701
1,33702
0,33703
0,33704
0,33705
1,33706
1,33707
0,33708
0,33709
0,33710
0,33711
1,33712
0,33713
0,33714
0,33715
0,33716
0,33717
0,33718
1,33719
0,33720
1,33721
0,33722
0,33723
1,33724
0,33725
1,33726
1,33727
1,33728
1,33729
0,33730
0,33731
0,33732
1,33733
0,33734
0,33735
0,33736
1,33737
0,33738
0,33739
0,33740
1,33741
0,33742
0,33743
1,33744
0,33745
0,33746
0,33747
1,33748
0,33749
1,33750
0,33751
0,33752
0,33753
1,33754
1,33755
1,33756
1,33757
0,33758
0,33759
1,33760
0,33761
0,33762
1,33763
1,33764
0,33765
0,33766
0,33767
0,33768
0,33769
0,33770
0,33771
0,33772
0,33773
0,33774
0,33775
0,33776
0,33777
0,33778
0,33779
1,33780
0,33781
0,33782
0,33783
0,33784
1,33785
0,33786
0,33787
0,33788
0,33789
0,33790
0,33791
0,33792
0,33793
0,33794
0,33795
0,33796
0,33797
1,33798
0,33799
1,33800
0,33801
1,33802
0,33803
1,33804
0,33805
0,33806
1,33807
0,33808
1,33809
0,33810
0,33811
0,33812
0,33813
0,33814
1,33815
0,33816
0,33817
0,33818
0,33819
0,33820
0,33821
0,33822
0,33823
0,33824
0,33825
1,33826
0,33827
1,33828
0,33829
0,33830
0,33831
1,33832
0,33833
0,33834
1,33835
0,33836
0,33837
0,33838
0,33839
0,33840
1,33841
0,33842
1,33843
0,33844
0,33845
1,33846
0,33847
0,33848
0,33849
0,33850
0,33851
1,33852
0,33853
1,33854
0,33855
0,33856
1,33857
0,33858
0,33859
1,33860
1,33861
1,33862
0,33863
1,33864
1,33865
1,33866
0,33867
0,33868
0,33869
0,33870
0,33871
1,33872
0,33873
0,33874
1,33875
0,33876
0,33877
0,33878
0,33879
1,33880
0,33881
1,33882
0,33883
0,33884
0,33885
0,33886
0,33887
0,33888
0,33889
1,33890
0,33891
0,33892
0,33893
0,33894
0,33895
1,33896
1,33897
1,33898
0,33899
0,33900
0,33901
1,33902
0,33903
0,33904
0,33905
0,33906
0,33907
0,33908
0,33909
1,33910
0,33911
0,33912
0,33913
0,33914
0,33915
0,33916
0,33917
1,33918
0,33919
0,33920
0,33921
0,33922
1,33923
0,33924
0,33925
0,33926
0,33927
0,33928
0,33929
1,33930
0,33931
1,33932
1,33933
0,33934
1,33935
0,33936
0,33937
0,33938
0,33939
0,33940
0,33941
0,33942
0,33943
0,33944
1,33945
0,33946
1,33947
1,33948
0,33949
0,33950
1,33951
0,33952
0,33953
0,33954
0,33955
0,33956
1,33957
0,33958
0,33959
0,33960
0,33961
0,33962
0,33963
1,33964
0,33965
0,33966
0,33967
0,33968
0,33969
0,33970
1,33971
0,33972
1,33973
1,33974
0,33975
0,33976
0,33977
0,33978
0,33979
0,33980
1,33981
1,33982
0,33983
1,33984
0,33985
0,33986
0,33987
0,33988
0,33989
1,33990
1,33991
0,33992
0,33993
0,33994
0,33995
0,33996
0,33997
0,33998
0,33999
1,34000
0,34001
1,34002
0,34003
0,34004
0,34005
0,34006
1,34007
0,34008
1,34009
0,34010
0,34011
0,34012
0,34013
0,34014
1,34015
0,34016
1,34017
0,34018
0,34019
0,34020
1,34021
0,34022
0,34023
0,34024
0,34025
0,34026
0,34027
1,34028
0,34029
1,34030
1,34031
0,34032
1,34033
0,34034
0,34035
0,34036
0,34037
0,34038
1,34039
0,34040
0,34041
0,34042
0,34043
1,34044
1,34045
0,34046
0,34047
0,34048
0,34049
0,34050
1,34051
0,34052
0,34053
0,34054
0,34055
0,34056
0,34057
0,34058
0,34059
1,34060
0,34061
0,34062
0,34063
1,34064
0,34065
1,34066
0,34067
0,34068
1,34069
0,34070
0,34071
0,34072
0,34073
0,34074
0,34075
0,34076
1,34077
0,34078
0,34079
1,34080
0,34081
0,34082
0,34083
0,34084
0,34085
1,34086
0,34087
1,34088
1,34089
0,34090
0,34091
0,34092
0,34093
0,34094
0,34095
0,34096
0,34097
0,34098
0,34099
0,34100
0,34101
1,34102
0,34103
0,34104
0,34105
0,34106
0,34107
0,34108
1,34109
0,34110
0,34111
1,34112
0,34113
1,34114
0,34115
0,34116
0,34117
1,34118
0,34119
1,34120
0,34121
0,34122
0,34123
0,34124
0,34125
0,34126
0,34127
1,34128
0,34129
0,34130
0,34131
1,34132
0,34133
0,34134
0,34135
0,34136
1,34137
0,34138
0,34139
0,34140
0,34141
0,34142
0,34143
0,34144
1,34145
0,34146
1,34147
0,34148
0,34149
0,34150
0,34151
0,34152
1,34153
1,34154
0,34155
1,34156
1,34157
0,34158
0,34159
0,34160
1,34161
0,34162
0,34163
0,34164
1,34165
0,34166
1,34167
0,34168
0,34169
0,34170
1,34171
0,34172
1,34173
0,34174
0,34175
0,34176
1,34177
0,34178
1,34179
0,34180
0,34181
0,34182
0,34183
0,34184
0,34185
0,34186
0,34187
0,34188
0,34189
0,34190
0,34191
0,34192
1,34193
0,34194
0,34195
0,34196
0,34197
0,34198
0,34199
0,34200
1,34201
1,34202
0,34203
0,34204
0,34205
1,34206
0,34207
0,34208
0,34209
1,34210
0,34211
0,34212
0,34213
0,34214
1,34215
1,34216
0,34217
1,34218
1,34219
0,34220
0,34221
0,34222
1,34223
0,34224
0,34225
1,34226
0,34227
0,34228
0,34229
0,34230
1,34231
1,34232
0,34233
0,34234
0,34235
0,34236
0,34237
0,34238
0,34239
0,34240
0,34241
0,34242
0,34243
1,34244
0,34245
0,34246
1,34247
0,34248
0,34249
0,34250
1,34251
1,34252
0,34253
0,34254
0,34255
0,34256
0,34257
0,34258
1,34259
0,34260
1,34261
0,34262
0,34263
0,34264
1,34265
1,34266
0,34267
1,34268
0,34269
1,34270
1,34271
0,34272
0,34273
0,34274
0,34275
0,34276
0,34277
0,34278
1,34279
0,34280
1,34281
0,34282
0,34283
0,34284
0,34285
0,34286
0,34287
0,34288
0,34289
0,34290
0,34291
0,34292
0,34293
0,34294
0,34295
0,34296
0,34297
0,34298
1,34299
0,34300
0,34301
1,34302
0,34303
0,34304
1,34305
0,34306
0,34307
0,34308
1,34309
0,34310
0,34311
1,34312
0,34313
0,34314
1,34315
0,34316
1,34317
0,34318
0,34319
0,34320
0,34321
0,34322
0,34323
0,34324
1,34325
1,34326
0,34327
0,34328
0,34329
1,34330
0,34331
0,34332
0,34333
0,34334
1,34335
0,34336
1,34337
0,34338
0,34339
0,34340
0,34341
0,34342
0,34343
1,34344
1,34345
1,34346
1,34347
0,34348
1,34349
0,34350
0,34351
0,34352
0,34353
0,34354
1,34355
0,34356
1,34357
0,34358
0,34359
0,34360
1,34361
0,34362
0,34363
0,34364
0,34365
1,34366
1,34367
0,34368
1,34369
0,34370
0,34371
1,34372
0,34373
0,34374
0,34375
0,34376
0,34377
1,34378
0,34379
0,34380
0,34381
0,34382
0,34383
0,34384
0,34385
0,34386
0,34387
0,34388
1,34389
0,34390
1,34391
0,34392
0,34393
0,34394
0,34395
1,34396
0,34397
0,34398
0,34399
0,34400
1,34401
0,34402
0,34403
0,34404
0,34405
1,34406
0,34407
0,34408
0,34409
1,34410
0,34411
0,34412
0,34413
0,34414
0,34415
0,34416
0,34417
0,34418
1,34419
0,34420
0,34421
1,34422
0,34423
1,34424
1,34425
0,34426
1,34427
0,34428
0,34429
0,34430
0,34431
0,34432
0,34433
0,34434
0,34435
0,34436
0,34437
0,34438
0,34439
0,34440
1,34441
0,34442
0,34443
0,34444
0,34445
1,34446
1,34447
0,34448
0,34449
0,34450
0,34451
0,34452
0,34453
0,34454
0,34455
1,34456
0,34457
0,34458
0,34459
0,34460
0,34461
0,34462
0,34463
1,34464
0,34465
0,34466
0,34467
0,34468
0,34469
0,34470
1,34471
1,34472
1,34473
0,34474
0,34475
0,34476
0,34477
1,34478
0,34479
0,34480
0,34481
1,34482
0,34483
0,34484
1,34485
0,34486
0,34487
0,34488
1,34489
0,34490
0,34491
0,34492
0,34493
1,34494
0,34495
1,34496
0,34497
0,34498
0,34499
0,34500
0,34501
1,34502
0,34503
1,34504
0,34505
1,34506
0,34507
0,34508
0,34509
0,34510
0,34511
0,34512
0,34513
0,34514
0,34515
0,34516
0,34517
0,34518
1,34519
1,34520
0,34521
1,34522
1,34523
0,34524
0,34525
0,34526
1,34527
0,34528
1,34529
0,34530
1,34531
1,34532
0,34533
0,34534
0,34535
0,34536
0,34537
0,34538
0,34539
0,34540
0,34541
1,34542
0,34543
1,34544
0,34545
0,34546
0,34547
0,34548
1,34549
0,34550
0,34551
1,34552
1,34553
0,34554
0,34555
0,34556
1,34557
1,34558
0,34559
0,34560
0,34561
0,34562
0,34563
0,34564
0,34565
0,34566
0,34567
0,34568
0,34569
1,34570
0,34571
1,34572
0,34573
1,34574
1,34575
1,34576
1,34577
0,34578
0,34579
0,34580
0,34581
0,34582
0,34583
0,34584
0,34585
0,34586
0,34587
0,34588
0,34589
0,34590
1,34591
0,34592
0,34593
0,34594
0,34595
0,34596
1,34597
0,34598
0,34599
1,34600
0,34601
0,34602
0,34603
0,34604
0,34605
0,34606
0,34607
1,34608
1,34609
0,34610
1,34611
